"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"16962","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16964","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"16965","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16967","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16976","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16983","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16984","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16988","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"16992","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"16993","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"16997","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17003","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17004","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17005","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17008","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17009","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17018","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17022","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17023","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17030","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17032","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17034","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17035","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17048","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17050","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17051","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17056","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17058","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17060","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17064","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17070","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17080","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17082","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17083","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17089","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17092","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17093","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17095","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17097","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17100","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17111","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17115","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17128","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17129","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17130","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17135","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17137","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17146","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17151","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17159","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17160","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17162","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17167","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17173","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17176","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17180","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17185","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17188","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17190","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17191","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17198","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17206","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17212","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17215","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17216","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17217","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17220","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17222","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17223","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17224","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17226","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17227","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17235","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17245","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17247","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17251","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17266","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17269","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17274","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17275","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17282","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17290","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17298","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17306","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17315","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17322","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17323","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17324","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17326","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17327","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17330","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17338","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17339","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17342","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17345","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17347","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17350","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17351","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17355","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17356","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17361","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17364","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17373","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17375","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17377","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17389","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17390","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17407","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17412","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17416","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17417","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17421","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17426","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17429","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17435","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17447","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17448","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17452","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17453","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17459","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17461","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17468","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17469","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17474","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17478","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17482","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17486","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17487","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17495","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17497","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17498","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17499","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17506","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17510","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17512","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17513","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17516","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17519","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17525","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17526","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17530","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17537","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17539","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17542","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17545","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17553","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17560","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17562","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17564","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17570","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17571","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17579","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17592","st_5","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6","st_6"
"17593","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17602","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17606","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17607","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17609","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17610","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17614","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17621","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17622","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17623","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17626","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2","st_2"
"17627","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17629","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17632","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17633","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17639","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17640","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17649","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17654","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17656","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17661","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17665","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17672","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17675","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17678","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17682","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17683","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
"17684","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0","st_0"
